"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","AUTOSUFF","finalweight"
9509,2,1,"01_SOV","Work",2,135.200720316
9510,1,1,"02_HOV2","Indi-Disc",2,292.9963714
9510,2,1,"01_SOV","Indi-Disc",2,300.386504048
9510,2,2,"01_SOV","Indi-Main",2,300.386504048
9510,3,1,"04_Walk","University",2,334.6190837
9511,1,1,"01_SOV","Work",1,93.85452615
9511,1,2,"02_HOV2","Joint-Main",1,93.85452615
9511,2,1,"02_HOV2","Joint-Main",1,165.7164277
9512,1,1,"01_SOV","Work",2,135.200720316
9512,1,2,"02_HOV2","At-Work",2,135.200720316
9512,2,1,"15_Schoolbus","School",2,138.0222995
9512,3,1,"15_Schoolbus","School",2,138.0222995
9513,1,1,"01_SOV","Work",2,175.937868624
9513,1,2,"02_HOV2","University",2,175.937868624
9513,2,1,"01_SOV","Work",2,166.664770276
9513,2,2,"02_HOV2","Indi-Disc",2,166.664770276
9513,3,1,"03_HOV3","School",2,157.7399249
9513,3,2,"03_HOV3","Other",2,157.7399249
9513,3,3,"03_HOV3","Other",2,157.7399249
9513,3,4,"02_HOV2","Indi-Disc",2,157.7399249
9513,4,1,"03_HOV3","Indi-Main",2,157.7399249
9513,4,2,"03_HOV3","Indi-Main",2,157.7399249
9513,4,3,"04_Walk","Indi-Main",2,157.7399249
9513,4,4,"03_HOV3","Other",2,157.7399249
9513,4,5,"03_HOV3","Other",2,157.7399249
9513,4,6,"02_HOV2","School",2,157.7399249
9514,1,1,"01_SOV","Work",2,45.24291624
9514,1,2,"01_SOV","Indi-Disc",2,45.24291624
9514,2,1,"03_HOV3","Indi-Main",2,48.071282412
9514,2,2,"01_SOV","Work",2,48.071282412
9514,3,1,"03_HOV3","School",2,67.210132192
9514,4,1,"03_HOV3","Indi-Disc",2,47.5633609
9515,3,1,"15_Schoolbus","School",2,64.0334724
9516,1,1,"02_HOV2","Indi-Main",2,764.0929517
9516,1,2,"01_SOV","Work",2,764.0929517
9516,1,3,"02_HOV2","Indi-Disc",2,764.0929517
9516,2,1,"02_HOV2","School",2,827.5224381
9516,2,2,"02_HOV2","Indi-Disc",2,827.5224381
9517,1,1,"01_SOV","Indi-Main",2,84.973910805
9517,1,2,"01_SOV","Indi-Disc",2,84.973910805
9518,1,1,"03_HOV3","Work",2,142.274739036
9518,2,1,"03_HOV3","Work",2,145.41050312
9518,3,1,"03_HOV3","School",2,135.7598572
9518,4,1,"03_HOV3","School",2,135.7598572
9519,1,1,"03_HOV3","Work",2,166.664770276
9519,1,2,"03_HOV3","Joint-Disc",2,166.664770276
9519,2,1,"03_HOV3","Work",2,175.937868624
9519,3,1,"15_Schoolbus","School",2,157.7399249
9519,3,2,"03_HOV3","Indi-Main",2,157.7399249
9519,3,3,"03_HOV3","Joint-Disc",2,157.7399249
9519,4,1,"03_HOV3","School",2,168.5807728
9519,4,2,"03_HOV3","Joint-Disc",2,168.5807728
9519,5,1,"03_HOV3","School",2,157.7399249
9519,5,2,"03_HOV3","Joint-Disc",2,157.7399249
9520,1,1,"02_HOV2","Indi-Main",2,145.521084555
9520,1,2,"01_SOV","Indi-Main",2,145.521084555
9520,2,1,"04_Walk","Indi-Disc",2,159.9271336
9521,1,1,"03_HOV3","Indi-Disc",2,62.15470611
9521,2,1,"03_HOV3","University",2,67.2196408
9521,3,1,"03_HOV3","Indi-Disc",2,73.653887055
9522,1,2,"03_HOV3","Indi-Main",2,81.0476351
9522,2,1,"02_HOV2","Work",2,80.01390986
9522,3,1,"03_HOV3","School",2,74.2640459
9522,4,1,"03_HOV3","School",2,74.2640459
9523,1,1,"01_SOV","Indi-Main",2,88.4453261
9523,1,2,"01_SOV","Indi-Main",2,88.4453261
9524,1,1,"02_HOV2","Joint-Disc",2,396.124874222
9524,1,2,"01_SOV","Indi-Disc",2,396.124874222
9524,2,1,"02_HOV2","Joint-Disc",2,186.153669034
9525,1,1,"01_SOV","Indi-Disc",2,178.589754753
9525,1,2,"01_SOV","Indi-Main",2,178.589754753
9526,2,1,"01_SOV","Indi-Disc",2,244.300448135
9526,2,2,"01_SOV","Indi-Main",2,244.300448135
9526,3,1,"01_SOV","Indi-Main",2,174.7188141
9527,1,1,"03_HOV3","Work",2,112.272873195
9527,2,1,"03_HOV3","Work",2,104.289375015
9528,1,1,"03_HOV3","Work",2,166.664770276
9528,2,1,"03_HOV3","Work",2,175.937868624
9528,3,1,"03_HOV3","School",2,157.7399249
9528,4,1,"03_HOV3","School",2,168.5807728
9528,5,1,"03_HOV3","School",2,168.5807728
9529,1,1,"03_HOV3","Indi-Disc",2,28.706259184
9529,1,2,"03_HOV3","Joint-Disc",2,28.706259184
9529,1,3,"01_SOV","Indi-Disc",2,28.706259184
9529,2,1,"03_HOV3","Joint-Disc",2,36.806476464
9529,2,2,"02_HOV2","Indi-Main",2,36.806476464
9530,1,1,"01_SOV","Indi-Main",2,36.960984
9531,1,1,"01_SOV","Work",2,54.66413988
9531,2,1,"01_SOV","Indi-Disc",2,66.883115803
9531,2,2,"01_SOV","Indi-Main",2,66.883115803
9532,1,2,"03_HOV3","Joint-Main",2,223.569128352
9532,1,3,"01_SOV","Indi-Disc",2,223.569128352
9532,2,1,"03_HOV3","Joint-Disc",2,209.0945733
9532,2,2,"03_HOV3","Joint-Main",2,209.0945733
9532,3,1,"03_HOV3","Joint-Disc",2,190.8548382
9532,3,2,"03_HOV3","Joint-Main",2,190.8548382
9533,1,2,"01_SOV","Indi-Main",2,81.678868005
9534,1,1,"01_SOV","Indi-Main",2,22.5000912
9534,1,2,"02_HOV2","Joint-Disc",2,22.5000912
9534,2,1,"02_HOV2","Joint-Disc",2,21.10038189
9535,1,1,"01_SOV","Indi-Main",2,103.604435799
9536,1,1,"01_SOV","Work",2,52.32605826
9536,2,1,"01_SOV","Work",2,53.47933521
9536,3,1,"02_HOV2","University",2,61.9607382
9536,3,2,"01_SOV","University",2,61.9607382
9536,4,1,"02_HOV2","University",2,73.7090859
9537,1,1,"01_SOV","Work",2,139.621268745
9538,1,2,"05_Bike","Work",2,501.2092616
9538,2,1,"04_Walk","Indi-Main",2,580.4534099
9539,1,1,"02_HOV2","Indi-Disc",2,50.2400166
9539,1,2,"01_SOV","Indi-Disc",2,50.2400166
9539,2,1,"01_SOV","Work",2,59.081932232
9539,3,1,"15_Schoolbus","School",2,114.519857984
9539,4,1,"15_Schoolbus","School",2,53.6537182
9539,5,1,"15_Schoolbus","School",2,55.1607656
9540,1,1,"02_HOV2","Indi-Main",2,90.840838996
9540,1,2,"02_HOV2","Indi-Main",2,90.840838996
9540,2,1,"02_HOV2","Work",2,97.12928878
9540,3,1,"02_HOV2","School",2,92.7366471
9540,3,2,"02_HOV2","Indi-Disc",2,92.7366471
9541,1,2,"02_HOV2","Indi-Disc",2,61.118486835
9542,1,1,"01_SOV","Work",2,45.99165795
9542,2,1,"01_SOV","Work",2,31.342513755
9543,1,1,"01_SOV","Indi-Main",2,46.654596707
9543,2,1,"01_SOV","Work",2,46.723791135
9544,1,1,"02_HOV2","Indi-Disc",2,250.5118568
9544,1,2,"02_HOV2","Indi-Main",2,250.5118568
9544,1,3,"02_HOV2","Indi-Main",2,250.5118568
9544,1,4,"04_Walk","Indi-Disc",2,250.5118568
9544,2,1,"03_HOV3","Work",2,256.830419092
9544,2,2,"03_HOV3","At-Work",2,256.830419092
9544,3,1,"03_HOV3","School",2,268.6752279
9544,3,2,"02_HOV2","Indi-Disc",2,268.6752279
9545,1,1,"01_SOV","Indi-Disc",2,126.558471991
9546,1,1,"03_HOV3","Indi-Disc",2,11.373027518
9546,2,1,"01_SOV","Indi-Main",2,14.617891573
9547,1,1,"01_SOV","Indi-Disc",2,60.5949261
9548,1,1,"01_SOV","Indi-Main",2,229.208423893
9548,1,2,"01_SOV","Indi-Main",2,229.208423893
9549,1,1,"01_SOV","Other",2,15.9604082
9549,1,2,"01_SOV","Work",2,15.9604082
9549,1,3,"01_SOV","Other",2,15.9604082
9549,2,1,"02_HOV2","Indi-Main",2,19.4868902
9549,2,2,"01_SOV","Indi-Main",2,19.4868902
9550,1,1,"02_HOV2","Indi-Main",2,28.380494699
9551,1,1,"01_SOV","Work",2,117.142203744
9551,1,2,"01_SOV","At-Work",2,117.142203744
9551,2,1,"02_HOV2","Work",2,131.17891262
9551,3,1,"03_HOV3","School",2,134.7082914
9551,4,1,"15_Schoolbus","School",2,150.6621527
9551,5,1,"15_Schoolbus","School",2,150.6621527
9552,1,1,"01_SOV","Work",2,53.864753985
9552,1,2,"04_Walk","Indi-Disc",2,53.864753985
9553,1,1,"01_SOV","Work",2,300.165057148
9553,1,2,"01_SOV","Work",2,300.165057148
9553,2,1,"02_HOV2","School",2,447.109026
9553,2,2,"02_HOV2","Indi-Disc",2,447.109026
9554,2,1,"01_SOV","Work",1,347.668994928
9554,2,2,"02_HOV2","Joint-Main",1,347.668994928
9554,3,1,"02_HOV2","Joint-Main",1,329.0514309
9555,1,1,"01_SOV","Work",2,58.045468845
9555,2,1,"01_SOV","Work",2,65.00083863
9556,1,1,"01_SOV","Indi-Disc",2,148.053370963
9557,1,1,"01_SOV","Work",2,30.649406025
9557,1,2,"01_SOV","Indi-Disc",2,30.649406025
9557,1,3,"01_SOV","Indi-Disc",2,30.649406025
9558,1,1,"01_SOV","Indi-Disc",2,173.374816087
9558,1,2,"01_SOV","Indi-Main",2,173.374816087
9558,1,3,"01_SOV","Indi-Main",2,173.374816087
9558,1,4,"03_HOV3","Indi-Disc",2,173.374816087
9558,2,1,"01_SOV","Work",2,147.60769548
9559,1,1,"02_HOV2","Indi-Main",2,280.376716095
9559,2,1,"02_HOV2","Indi-Main",2,309.06477273
9559,2,2,"04_Walk","Indi-Disc",2,309.06477273
9559,3,1,"01_SOV","Work",2,386.58986898
9559,4,1,"06_Walk-Local","University",2,368.1808276
9559,4,2,"04_Walk","Indi-Disc",2,368.1808276
9559,4,3,"04_Walk","University",2,368.1808276
9560,1,1,"02_HOV2","Work",2,62.15470611
9560,2,1,"01_SOV","Indi-Disc",2,68.75362872
9560,3,1,"01_SOV","Indi-Disc",2,73.653887055
9561,1,1,"02_HOV2","Indi-Main",2,82.731458332
9561,2,1,"01_SOV","Indi-Disc",2,75.052146508
9561,2,2,"02_HOV2","Indi-Main",2,75.052146508
9561,3,1,"02_HOV2","School",2,92.4949998
9562,1,1,"03_HOV3","Indi-Disc",2,129.648690675
9562,1,2,"01_SOV","Indi-Disc",2,129.648690675
9562,2,1,"02_HOV2","Indi-Main",2,147.071078175
9562,2,2,"01_SOV","Indi-Main",2,147.071078175
9562,2,3,"03_HOV3","Indi-Disc",2,147.071078175
9563,1,1,"01_SOV","Indi-Main",2,164.548778053
9563,1,2,"01_SOV","Indi-Main",2,164.548778053
9564,1,1,"03_HOV3","Work",2,193.110604092
9564,2,1,"02_HOV2","Work",2,180.608027812
9564,3,1,"03_HOV3","School",2,164.8532307
9565,1,1,"01_SOV","Work",2,497.01397536
9565,1,2,"02_HOV2","Indi-Disc",2,497.01397536
9565,1,3,"01_SOV","At-Work",2,497.01397536
9566,1,1,"01_SOV","Indi-Disc",2,36.213476775
9566,3,1,"01_SOV","Work",2,41.122706625
9567,1,1,"03_HOV3","Work",2,66.009331
9568,1,1,"01_SOV","Indi-Main",2,147.5160895
9569,1,1,"01_SOV","Indi-Main",2,111.6711463
9569,2,1,"01_SOV","Work",2,103.5979419
9569,2,2,"01_SOV","Indi-Disc",2,103.5979419
9569,2,3,"01_SOV","At-Work",2,103.5979419
9569,3,1,"01_SOV","School",2,107.4760561
9570,1,1,"01_SOV","Work",2,20.51874783
9570,1,2,"01_SOV","Other",2,20.51874783
9571,1,1,"03_HOV3","Other",1,97.07452335
9571,1,2,"02_HOV2","Other",1,97.07452335
9571,1,3,"02_HOV2","Work",1,97.07452335
9571,1,4,"02_HOV2","At-Work",1,97.07452335
9571,2,1,"03_HOV3","Work",1,108.70659765
9572,1,1,"03_HOV3","Joint-Main",1,25.3925033
9572,2,1,"15_Schoolbus","School",1,21.2022748
9572,2,2,"03_HOV3","Joint-Main",1,21.2022748
9572,3,1,"15_Schoolbus","School",1,21.2022748
9572,3,2,"03_HOV3","Joint-Main",1,21.2022748
9572,4,1,"04_Walk","School",1,22.0354931
9572,4,2,"03_HOV3","Joint-Main",1,22.0354931
9573,1,1,"02_HOV2","Joint-Disc",2,90.840838996
9573,1,2,"02_HOV2","Joint-Main",2,90.840838996
9573,1,3,"01_SOV","Work",2,90.840838996
9573,2,1,"01_SOV","Work",2,97.12928878
9573,3,1,"02_HOV2","Joint-Disc",2,92.7366471
9573,3,2,"02_HOV2","Joint-Main",2,92.7366471
9574,1,1,"04_Walk","Other",2,80.710691985
9574,1,2,"01_SOV","Work",2,80.710691985
9574,1,3,"01_SOV","At-Work",2,80.710691985
9574,2,1,"01_SOV","Work",2,73.21895196
9574,2,2,"04_Walk","Other",2,73.21895196
9575,1,1,"01_SOV","Work",2,59.507728212
9575,1,2,"01_SOV","Work",2,59.507728212
9575,1,3,"04_Walk","Indi-Disc",2,59.507728212
9575,2,1,"02_HOV2","School",2,50.029018256
9575,2,2,"01_SOV","Other",2,50.029018256
9575,2,3,"01_SOV","Other",2,50.029018256
9576,1,1,"02_HOV2","Indi-Main",2,96.8486102
9576,1,2,"02_HOV2","Indi-Main",2,96.8486102
9577,1,1,"02_HOV2","Work",2,431.4129677
9577,2,1,"02_HOV2","Indi-Main",2,368.3558572
9578,1,1,"03_HOV3","Work",2,127.2260155
9578,1,2,"02_HOV2","Joint-Main",2,127.2260155
9578,2,1,"02_HOV2","Work",2,136.0332263
9578,2,2,"02_HOV2","Joint-Main",2,136.0332263
9578,2,3,"04_Walk","At-Work",2,136.0332263
9578,2,4,"04_Walk","At-Work",2,136.0332263
9578,3,1,"03_HOV3","University",2,151.3286194
9578,4,1,"15_Schoolbus","School",2,134.7082914
9579,1,1,"02_HOV2","Indi-Main",2,46.723791135
9579,1,2,"03_HOV3","Joint-Main",2,46.723791135
9579,2,1,"03_HOV3","Joint-Main",2,43.9869088
9580,1,1,"01_SOV","Work",1,130.627430955
9581,1,1,"01_SOV","Work",2,155.92078278
9581,2,1,"01_SOV","Work",2,141.065451345
9581,2,2,"01_SOV","At-Work",2,141.065451345
9581,3,1,"01_SOV","University",2,134.3480489
9581,4,1,"03_HOV3","University",2,258.8625901
9581,5,1,"05_Bike","Indi-Disc",2,127.971452805
9582,1,1,"01_SOV","Indi-Main",2,64.2506008
9582,2,1,"01_SOV","Indi-Disc",2,148.884836588
9583,1,1,"01_SOV","Work",2,118.724700885
9584,1,1,"02_HOV2","Work",2,97.12928878
9584,2,1,"01_SOV","Work",2,90.840838996
9584,3,1,"02_HOV2","School",2,82.9166121
9585,1,1,"01_SOV","Indi-Main",2,34.471432248
9586,1,1,"02_HOV2","Joint-Disc",2,27.0648488
9586,1,2,"02_HOV2","University",2,27.0648488
9586,1,3,"05_Bike","Other",2,27.0648488
9586,1,4,"04_Walk","Other",2,27.0648488
9586,2,1,"02_HOV2","Joint-Disc",2,26.3360176
9586,2,2,"02_HOV2","Joint-Disc",2,26.3360176
9586,2,3,"05_Bike","Other",2,26.3360176
9586,2,4,"04_Walk","Other",2,26.3360176
9588,1,1,"01_SOV","Work",2,175.0244863
9588,1,2,"03_HOV3","At-Work",2,175.0244863
9588,2,1,"01_SOV","Work",2,175.0244863
9588,2,2,"01_SOV","At-Work",2,175.0244863
9588,2,4,"01_SOV","At-Work",2,175.0244863
9588,2,6,"01_SOV","At-Work",2,175.0244863
9588,2,7,"01_SOV","At-Work",2,175.0244863
9590,1,1,"03_HOV3","Indi-Main",2,71.7007935
9590,1,2,"03_HOV3","Indi-Main",2,71.7007935
9590,1,3,"03_HOV3","Joint-Disc",2,71.7007935
9590,2,2,"01_SOV","Work",2,77.670386684
9590,2,3,"02_HOV2","Joint-Main",2,77.670386684
9590,2,4,"01_SOV","At-Work",2,77.670386684
9590,3,1,"03_HOV3","School",2,66.3050806
9590,3,2,"03_HOV3","Joint-Disc",2,66.3050806
9590,4,1,"03_HOV3","School",2,74.1577677
9590,4,2,"02_HOV2","Joint-Main",2,74.1577677
9590,5,1,"03_HOV3","Indi-Main",2,66.3050806
9590,5,2,"03_HOV3","Indi-Main",2,66.3050806
9590,5,3,"03_HOV3","Joint-Main",2,66.3050806
9591,1,1,"01_SOV","Indi-Main",2,473.4523134
9592,1,1,"02_HOV2","Work",1,166.664770276
9592,1,2,"03_HOV3","Indi-Main",1,166.664770276
9592,1,3,"02_HOV2","Indi-Disc",1,166.664770276
9592,1,4,"02_HOV2","Indi-Disc",1,166.664770276
9592,2,1,"02_HOV2","Work",1,175.937868624
9592,3,1,"15_Schoolbus","School",1,168.5807728
9592,3,2,"03_HOV3","Indi-Disc",1,168.5807728
9592,4,1,"15_Schoolbus","School",1,157.7399249
9592,4,2,"03_HOV3","Indi-Main",1,157.7399249
9592,4,3,"02_HOV2","Indi-Disc",1,157.7399249
9593,1,1,"01_SOV","Work",2,45.99165795
9593,2,1,"01_SOV","Work",2,53.864753985
9594,1,1,"01_SOV","Work",2,67.18935825
9594,2,1,"01_SOV","Work",2,70.24904187
9594,2,2,"01_SOV","Indi-Disc",2,70.24904187
9595,1,1,"01_SOV","Indi-Disc",2,87.2991366
9595,1,2,"02_HOV2","Joint-Disc",2,87.2991366
9595,2,1,"02_HOV2","Indi-Disc",2,124.4971498
9595,3,1,"02_HOV2","School",2,96.8710101
9595,3,2,"02_HOV2","Joint-Disc",2,96.8710101
9595,4,1,"02_HOV2","School",2,130.3656373
9595,4,2,"03_HOV3","Indi-Disc",2,130.3656373
9596,1,1,"01_SOV","Indi-Main",2,71.161734223
9596,2,1,"01_SOV","Work",2,39.89444781
9597,1,1,"01_SOV","Indi-Main",2,105.564985118
9597,1,2,"01_SOV","Indi-Disc",2,105.564985118
9598,1,1,"09_PNR-Local","Work",1,175.937868624
9598,2,1,"03_HOV3","Joint-Main",1,166.664770276
9598,2,2,"01_SOV","Work",1,166.664770276
9598,3,1,"15_Schoolbus","School",1,157.7399249
9598,4,1,"03_HOV3","Joint-Main",1,157.7399249
9598,5,1,"03_HOV3","Joint-Disc",1,157.7399249
9599,1,1,"05_Bike","Work",2,86.358121815
9599,1,2,"01_SOV","Indi-Main",2,86.358121815
9599,1,3,"01_SOV","Other",2,86.358121815
9600,1,1,"03_HOV3","Indi-Main",2,24.2901511
9600,1,2,"03_HOV3","Indi-Main",2,24.2901511
9600,2,1,"01_SOV","Work",2,28.789908688
9600,3,1,"03_HOV3","School",2,24.6635235
9600,4,1,"03_HOV3","School",2,24.6635235
9601,1,1,"01_SOV","Indi-Disc",2,23.709800227
9602,1,1,"01_SOV","Work",2,114.94188512
9602,1,2,"02_HOV2","Joint-Disc",2,114.94188512
9602,2,1,"15_Schoolbus","School",2,147.8322184
9602,2,2,"02_HOV2","Joint-Disc",2,147.8322184
9603,1,1,"02_HOV2","Work",2,60.154263225
9603,1,2,"02_HOV2","At-Work",2,60.154263225
9603,2,1,"02_HOV2","Work",2,67.36232202
9604,1,1,"01_SOV","Work",2,67.36232202
9604,2,1,"01_SOV","Work",2,60.154263225
9604,2,2,"01_SOV","At-Work",2,60.154263225
9605,1,1,"02_HOV2","Work",2,64.14260769
9606,1,2,"03_HOV3","University",2,280.222617868
9606,1,3,"04_Walk","Joint-Disc",2,280.222617868
9606,1,4,"01_SOV","Indi-Main",2,280.222617868
9606,2,1,"01_SOV","Work",2,286.609302716
9606,2,2,"01_SOV","Indi-Main",2,286.609302716
9606,3,1,"01_SOV","Work",2,229.1177227
9606,4,1,"15_Schoolbus","School",2,317.9187959
9606,4,2,"04_Walk","Joint-Disc",2,317.9187959
9606,5,1,"15_Schoolbus","School",2,317.9187959
9606,5,2,"04_Walk","Joint-Main",2,317.9187959
9606,6,1,"15_Schoolbus","School",2,368.96526
9606,6,2,"04_Walk","Joint-Main",2,368.96526
9607,1,1,"03_HOV3","Joint-Disc",2,668.2121071
9607,2,1,"02_HOV2","Work",2,624.0046932
9607,3,1,"03_HOV3","Joint-Disc",2,691.1097603
9607,4,1,"03_HOV3","Joint-Disc",2,617.9270194
9608,1,1,"09_PNR-Local","Work",2,175.937868624
9608,1,2,"01_SOV","Other",2,175.937868624
9608,2,1,"03_HOV3","Indi-Main",2,166.664770276
9608,2,2,"03_HOV3","Indi-Main",2,166.664770276
9608,2,3,"03_HOV3","Joint-Main",2,166.664770276
9608,3,1,"03_HOV3","School",2,157.7399249
9608,3,2,"03_HOV3","Joint-Main",2,157.7399249
9608,4,1,"03_HOV3","Indi-Main",2,168.5807728
9608,4,2,"03_HOV3","Indi-Main",2,168.5807728
9608,4,3,"03_HOV3","Joint-Main",2,168.5807728
9609,1,1,"04_Walk","Other",2,38.7334715
9609,1,2,"01_SOV","Other",2,38.7334715
9609,1,3,"03_HOV3","Indi-Disc",2,38.7334715
9609,2,1,"01_SOV","Indi-Main",2,95.795853796
9609,2,2,"01_SOV","Indi-Disc",2,95.795853796
9609,2,3,"04_Walk","Indi-Disc",2,95.795853796
9610,1,1,"01_SOV","Indi-Disc",2,58.045468845
9610,2,1,"01_SOV","Indi-Disc",2,65.00083863
9610,3,1,"01_SOV","Indi-Disc",2,74.4678168
9610,4,1,"01_SOV","Indi-Disc",2,67.4741594
9611,1,1,"01_SOV","Indi-Main",2,96.642971355
9611,2,1,"01_SOV","Indi-Disc",2,113.186828055
9612,1,1,"02_HOV2","University",1,74.2663603
9612,1,2,"04_Walk","Indi-Main",1,74.2663603
9612,2,1,"02_HOV2","Indi-Main",1,83.0337257
9613,1,1,"01_SOV","Indi-Main",1,77.7467528
9613,1,2,"03_HOV3","Joint-Disc",1,77.7467528
9613,2,1,"02_HOV2","Work",1,82.449306196
9613,3,1,"15_Schoolbus","School",1,66.744397
9613,3,2,"03_HOV3","Joint-Disc",1,66.744397
9613,4,1,"15_Schoolbus","School",1,69.2104672
9613,4,2,"03_HOV3","Joint-Disc",1,69.2104672
9614,1,1,"01_SOV","Work",2,16.75842861
9614,1,2,"01_SOV","Work",2,16.75842861
9614,1,3,"01_SOV","At-Work",2,16.75842861
9614,2,1,"01_SOV","Indi-Main",2,20.46123471
9615,1,1,"05_Bike","Work",2,255.354081885
9615,1,2,"05_Bike","Work",2,255.354081885
9615,1,3,"04_Walk","Indi-Disc",2,255.354081885
9615,2,1,"05_Bike","University",2,215.4965882
9616,1,1,"02_HOV2","Joint-Main",2,70.033154872
9616,1,2,"02_HOV2","Joint-Disc",2,70.033154872
9616,2,1,"02_HOV2","Joint-Main",2,106.472941493
9616,2,2,"02_HOV2","Joint-Disc",2,106.472941493
9617,1,1,"01_SOV","Work",2,229.1177227
9617,2,1,"01_SOV","Indi-Disc",2,251.528902485
9617,3,1,"01_SOV","Indi-Disc",2,395.7629272
9617,4,1,"01_SOV","University",2,247.0769851
9617,4,2,"05_Bike","Work",2,247.0769851
9618,1,1,"03_HOV3","Indi-Main",2,668.2121071
9618,2,1,"01_SOV","Work",2,624.0046932
9618,3,1,"15_Schoolbus","School",2,691.1097603
9618,4,1,"15_Schoolbus","School",2,691.1097603
9618,5,1,"15_Schoolbus","School",2,617.9270194
9618,5,2,"03_HOV3","Indi-Main",2,617.9270194
9619,1,1,"02_HOV2","Indi-Main",2,152.80006707
9619,1,2,"03_HOV3","Indi-Main",2,152.80006707
9620,1,1,"02_HOV2","Joint-Disc",2,29.500685192
9620,1,2,"01_SOV","Indi-Main",2,29.500685192
9620,2,1,"02_HOV2","Joint-Disc",2,28.706259184
9621,1,2,"01_SOV","Indi-Disc",2,99.742469715
9622,2,1,"01_SOV","Work",2,94.173764895
9622,2,2,"01_SOV","Indi-Main",2,94.173764895
9623,1,1,"06_Walk-Local","Indi-Main",0,69.533046195
9623,1,2,"05_Bike","Indi-Disc",0,69.533046195
9624,1,1,"06_Walk-Local","Indi-Main",0,69.533046195
9625,1,1,"03_HOV3","Indi-Main",0,60.5770834
9625,1,2,"02_HOV2","Indi-Main",0,60.5770834
9627,1,1,"03_HOV3","Indi-Main",2,352.28133438
9627,1,2,"04_Walk","Indi-Main",2,352.28133438
9627,1,3,"01_SOV","Indi-Main",2,352.28133438
9627,1,4,"03_HOV3","University",2,352.28133438
9627,2,1,"01_SOV","Work",2,335.2950138
9627,2,2,"01_SOV","Indi-Main",2,335.2950138
9627,3,1,"03_HOV3","School",2,420.959955
9627,4,1,"03_HOV3","School",2,420.959955
9628,1,1,"01_SOV","Work",2,44.603249668
9628,1,2,"01_SOV","At-Work",2,44.603249668
9628,2,1,"01_SOV","Work",2,54.458421284
9628,2,2,"02_HOV2","Joint-Disc",2,54.458421284
9628,3,1,"05_Bike","University",2,53.926446112
9628,3,2,"05_Bike","University",2,53.926446112
9628,4,1,"02_HOV2","School",2,49.8369312
9628,5,1,"02_HOV2","School",2,61.2683512
9628,5,2,"02_HOV2","Joint-Disc",2,61.2683512
9629,1,1,"02_HOV2","Joint-Main",2,41.22391336
9629,1,2,"01_SOV","Indi-Main",2,41.22391336
9629,2,1,"02_HOV2","Joint-Main",2,45.018000184
9630,1,1,"01_SOV","Work",2,146.0992197
9630,1,2,"02_HOV2","Joint-Disc",2,146.0992197
9630,2,1,"01_SOV","Indi-Disc",2,165.3056551
9630,2,2,"02_HOV2","Joint-Disc",2,165.3056551
9631,1,1,"01_SOV","Work",2,24.717305025
9631,1,2,"01_SOV","At-Work",2,24.717305025
9631,2,1,"02_HOV2","Indi-Disc",2,28.06807227
9632,2,1,"03_HOV3","Indi-Main",0,76.40404548
9633,1,1,"01_SOV","Work",2,23.311123708
9633,2,1,"02_HOV2","Indi-Main",2,20.5191773
9633,2,2,"02_HOV2","Indi-Main",2,20.5191773
9633,3,1,"02_HOV2","School",2,20.7789507
9634,1,1,"02_HOV2","Joint-Main",2,18.155340513
9634,1,2,"04_Walk","Indi-Disc",2,18.155340513
9634,2,1,"01_SOV","Indi-Main",2,26.035020709
9634,2,2,"02_HOV2","Joint-Main",2,26.035020709
9634,2,3,"04_Walk","Indi-Disc",2,26.035020709
9635,1,1,"01_SOV","Indi-Main",2,17.105608165
9635,1,2,"01_SOV","Indi-Main",2,17.105608165
9636,1,1,"01_SOV","Indi-Main",2,149.884184776
9636,1,2,"01_SOV","Indi-Main",2,149.884184776
9636,1,3,"04_Walk","Indi-Disc",2,149.884184776
9637,1,2,"01_SOV","Work",2,60.634543515
9638,1,1,"03_HOV3","Indi-Main",2,36.811003028
9638,1,2,"03_HOV3","Work",2,36.811003028
9638,2,1,"15_Schoolbus","School",2,35.9043635
9638,2,2,"03_HOV3","Indi-Disc",2,35.9043635
9638,3,1,"03_HOV3","School",2,35.9043635
9639,1,1,"02_HOV2","Indi-Main",2,59.6549628
9639,1,2,"02_HOV2","Indi-Main",2,59.6549628
9639,1,3,"03_HOV3","Indi-Disc",2,59.6549628
9639,2,1,"01_SOV","Indi-Main",2,58.3685091
9639,3,1,"15_Schoolbus","School",2,64.6070876
9639,3,2,"03_HOV3","Indi-Disc",2,64.6070876
9639,4,1,"02_HOV2","Indi-Disc",2,64.6070876
9639,5,1,"03_HOV3","School",2,64.6070876
9640,1,1,"02_HOV2","Work",2,124.01168241
9640,1,2,"02_HOV2","Indi-Main",2,124.01168241
9640,2,1,"02_HOV2","University",2,102.7424703
9640,2,2,"01_SOV","Indi-Disc",2,102.7424703
9641,1,1,"01_SOV","Work",2,69.749153565
9641,2,1,"01_SOV","School",2,75.3911936
9641,2,2,"01_SOV","Indi-Main",2,75.3911936
9642,1,1,"01_SOV","Work",2,119.59756179
9642,2,1,"01_SOV","Work",2,133.928486895
9643,1,1,"01_SOV","Indi-Main",2,54.8801871
9643,2,1,"01_SOV","Work",2,27.187371225
