"HH_ID","JTRIP_ID","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","ORIG_TAZ","DEST_TAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN_RECODE","ORIG_DEP_BIN_RECODE","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE"
220,1,"220-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,655.67373207,0,9,9,2,2,1881,1882,1881,1882,8,5,0,5,15,1,1,0,0,0,0,0,0,0,29,32,0,0,0,0,0,0,0,32
220,2,"220-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,655.67373207,0,9,0,2,2,1882,1881,1881,1882,11,8,1,5,15,1,1,0,0,0,0,0,0,0,29,32,0,0,0,0,0,0,0,32
238,1,"238-1",2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,1,632.206391484,0,5,5,2,2,2742,2741,2742,2741,15,13,0,9,10,1,8,0,0,0,0,0,0,0,46,5,0,0,0,0,0,0,0,46
238,2,"238-2",2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,1,632.206391484,0,5,0,2,2,2741,2742,2742,2741,28,15,1,9,10,1,8,0,0,0,0,0,0,0,46,5,0,0,0,0,0,0,0,46
239,1,"239-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,173.511644,0,5,5,2,2,2690,2738,2690,2738,32,31,0,18,0,5,5,0,0,0,0,0,0,0,74,73,0,0,0,0,0,0,0,74
239,2,"239-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,173.511644,1,5,5,2,2,2738,2738,2690,2738,33,32,1,18,0,5,5,0,0,0,0,0,0,0,74,73,0,0,0,0,0,0,0,74
239,3,"239-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,173.511644,0,5,0,2,2,2738,2690,2690,2738,48,33,1,18,0,5,5,0,0,0,0,0,0,0,74,73,0,0,0,0,0,0,0,74
240,1,"240-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,389.481690462,0,7,7,2,2,1711,1723,1711,1723,31,28,0,16,40,5,5,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65
240,2,"240-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,389.481690462,0,7,0,2,2,1723,1711,1711,1723,48,31,1,16,40,5,5,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65
247,3,"247-3",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,26.0998347,0,9,9,2,2,2572,2569,2572,2569,34,30,0,17,45,1,7,0,0,0,0,0,0,0,46,13,0,0,0,0,0,0,0,46
247,4,"247-4",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,26.0998347,0,9,0,2,2,2569,2572,2572,2569,48,34,1,17,45,1,7,0,0,0,0,0,0,0,46,13,0,0,0,0,0,0,0,46
256,5,"256-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,69.819050456,0,9,9,4,4,1239,1239,1239,1239,36,35,0,20,0,1,1,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
256,6,"256-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,69.819050456,0,9,0,4,4,1239,1239,1239,1239,48,36,1,20,0,1,1,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
257,1,"257-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,66.1173515,1,8,7,3,3,2521,9999,2521,9999,26,20,0,12,45,2,1,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,29
257,2,"257-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,66.1173515,1,8,8,3,3,9999,9999,2521,9999,30,26,0,12,45,2,1,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,29
257,3,"257-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,66.1173515,1,8,5,3,3,9999,9999,2521,9999,31,30,0,12,45,2,1,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,29
257,4,"257-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,66.1173515,0,8,8,3,3,9999,9999,2521,9999,48,31,0,12,45,2,1,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,29
261,1,"261-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,158.704179912,0,1,1,4,4,391,391,391,391,25,11,0,8,0,1,8,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,39
261,2,"261-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,158.704179912,1,1,5,4,4,391,391,391,391,25,25,1,8,0,1,8,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,39
261,3,"261-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,158.704179912,0,1,0,4,4,391,391,391,391,48,25,1,8,0,1,8,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,39
272,1,"272-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,431.813048625,0,5,5,2,2,413,1739,413,1739,33,31,0,18,0,1,5,0,0,0,0,0,0,0,62,65,0,0,0,0,0,0,0,65
272,2,"272-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,431.813048625,0,5,0,2,2,1739,413,413,1739,48,33,1,18,0,1,5,0,0,0,0,0,0,0,62,65,0,0,0,0,0,0,0,65
275,1,"275-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,448.2390366,0,5,5,2,2,2763,2764,2763,2764,22,20,0,12,37,2,8,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,40
275,2,"275-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,448.2390366,1,5,6,2,2,2764,2763,2763,2764,22,22,1,12,37,2,8,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,40
275,3,"275-3",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,448.2390366,0,5,0,2,2,2763,2763,2763,2764,48,22,1,12,37,2,8,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,40
276,1,"276-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,6,2,2,2488,9999,2488,9999,23,21,0,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,2,"276-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,5,2,2,9999,9999,2488,9999,26,23,0,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,3,"276-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,5,2,2,9999,9999,2488,9999,27,26,0,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,4,"276-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,5,2,2,9999,9999,2488,9999,28,27,0,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,5,"276-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,0,5,5,2,2,9999,9999,2488,9999,31,28,0,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,6,"276-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,5,2,2,9999,9999,2488,9999,32,31,1,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,7,"276-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,5,2,2,9999,2482,2488,9999,34,32,1,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,8,"276-8",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,1,5,5,2,2,2482,2482,2488,9999,34,34,1,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
276,9,"276-9",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.233337692,0,5,0,2,2,2482,2488,2488,9999,48,34,1,13,25,4,5,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,70
280,1,"280-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,287.1250522,0,8,8,2,2,799,790,799,790,29,23,0,14,0,4,5,0,0,0,0,0,0,0,40,70,0,0,0,0,0,0,0,70
280,2,"280-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,287.1250522,0,8,0,2,2,790,799,799,790,48,29,1,14,0,4,5,0,0,0,0,0,0,0,40,70,0,0,0,0,0,0,0,70
290,1,"290-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,26.848895369,0,9,9,2,2,2649,2610,2649,2610,18,14,0,9,50,5,5,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66
290,2,"290-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,26.848895369,1,9,5,2,2,2610,2687,2649,2610,20,18,1,9,50,5,5,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66
290,3,"290-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,26.848895369,0,9,0,2,2,2687,2649,2649,2610,48,20,1,9,50,5,5,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66
302,3,"302-3",3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,1,73.9702551,0,8,8,3,3,2423,2472,2423,2472,41,31,0,18,5,4,1,8,0,0,0,0,0,0,33,34,4,0,0,0,0,0,0,34
302,4,"302-4",3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,1,73.9702551,0,8,0,3,3,2472,2423,2423,2472,48,41,1,18,5,4,1,8,0,0,0,0,0,0,33,34,4,0,0,0,0,0,0,34
303,1,"303-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,163.42420576,0,7,7,3,3,868,897,868,897,32,30,0,17,30,5,5,0,0,0,0,0,0,0,80,72,0,0,0,0,0,0,0,80
303,2,"303-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,163.42420576,0,7,0,3,3,897,868,868,897,48,32,1,17,30,5,5,0,0,0,0,0,0,0,80,72,0,0,0,0,0,0,0,80
305,3,"305-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,138.0871386,1,5,6,2,2,2209,2048,2209,2232,28,27,0,16,16,1,1,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,26
305,4,"305-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,138.0871386,0,5,5,2,2,2048,2232,2209,2232,30,28,0,16,16,1,1,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,26
305,5,"305-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,138.0871386,1,5,7,2,2,2232,2232,2209,2232,30,30,1,16,16,1,1,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,26
305,6,"305-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,138.0871386,0,5,0,2,2,2232,2209,2209,2232,48,30,1,16,16,1,1,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,26
310,3,"310-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,37.971081,0,5,5,3,3,2633,2669,2633,2669,30,28,0,16,35,4,2,0,0,0,0,0,0,0,57,52,0,0,0,0,0,0,0,57
310,4,"310-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,37.971081,0,5,0,3,3,2669,2633,2633,2669,48,30,1,16,35,4,2,0,0,0,0,0,0,0,57,52,0,0,0,0,0,0,0,57
315,1,"315-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,97.399241289,0,6,6,2,2,2394,9999,2394,9999,12,10,0,7,52,5,5,0,0,0,0,0,0,0,72,70,0,0,0,0,0,0,0,72
315,2,"315-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,97.399241289,1,6,5,2,2,9999,2389,2394,9999,13,12,1,7,52,5,5,0,0,0,0,0,0,0,72,70,0,0,0,0,0,0,0,72
315,3,"315-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,97.399241289,1,6,6,2,2,2389,2393,2394,9999,13,13,1,7,52,5,5,0,0,0,0,0,0,0,72,70,0,0,0,0,0,0,0,72
315,4,"315-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,97.399241289,1,6,6,2,2,2393,2394,2394,9999,14,13,1,7,52,5,5,0,0,0,0,0,0,0,72,70,0,0,0,0,0,0,0,72
315,5,"315-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,97.399241289,0,6,0,2,2,2394,2394,2394,9999,15,14,1,7,52,5,5,0,0,0,0,0,0,0,72,70,0,0,0,0,0,0,0,72
322,3,"322-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,1,5,5,2,2,2676,2646,2676,2686,13,13,0,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
322,4,"322-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,1,5,5,4,2,2646,2646,2676,2686,14,13,0,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
322,5,"322-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,0,5,5,2,2,2646,2686,2676,2686,15,14,0,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
322,6,"322-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,1,5,6,2,2,2686,2674,2676,2686,16,15,1,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
322,7,"322-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,1,5,5,2,2,2674,2675,2676,2686,16,16,1,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
322,8,"322-8",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,1,5,6,2,2,2675,2642,2676,2686,17,16,1,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
322,9,"322-9",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,78.4184748,0,5,0,2,2,2642,2676,2676,2686,22,17,1,9,0,4,1,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,42
323,1,"323-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,307.1394405,0,5,5,2,2,540,529,540,529,14,13,0,9,17,3,8,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,26
323,2,"323-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,307.1394405,0,5,0,2,2,529,540,540,529,28,14,1,9,17,3,8,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,26
342,1,"342-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,153.6302396,0,7,7,2,2,2261,2234,2261,2234,22,20,0,12,35,4,4,0,0,0,0,0,0,0,56,61,0,0,0,0,0,0,0,61
342,2,"342-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,153.6302396,1,7,6,2,2,2234,2243,2261,2234,23,22,1,12,35,4,4,0,0,0,0,0,0,0,56,61,0,0,0,0,0,0,0,61
342,3,"342-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,153.6302396,0,7,0,2,2,2243,2261,2261,2234,48,23,1,12,35,4,4,0,0,0,0,0,0,0,56,61,0,0,0,0,0,0,0,61
350,1,"350-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,106.8560425,1,6,6,2,2,2396,2336,2396,2159,16,13,0,9,5,4,4,0,0,0,0,0,0,0,53,62,0,0,0,0,0,0,0,62
350,2,"350-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,106.8560425,0,6,6,2,2,2336,2159,2396,2159,25,16,0,9,5,4,4,0,0,0,0,0,0,0,53,62,0,0,0,0,0,0,0,62
350,3,"350-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,106.8560425,0,6,0,2,2,2159,2396,2396,2159,48,25,1,9,5,4,4,0,0,0,0,0,0,0,53,62,0,0,0,0,0,0,0,62
360,2,"360-2",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,162.633533984,0,7,7,2,2,500,505,500,505,21,19,0,12,0,2,8,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,33
360,3,"360-3",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,162.633533984,0,7,0,2,2,505,500,500,505,25,21,1,12,0,2,8,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,33
369,1,"369-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,374.1140371,0,7,7,2,2,1721,1704,1721,1704,39,36,0,20,42,2,6,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,21
369,2,"369-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,374.1140371,0,7,0,2,2,1704,1721,1721,1704,48,39,1,20,42,2,6,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,21
373,1,"373-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,174.964791,0,1,1,2,2,361,1305,361,1305,24,15,0,10,0,3,3,0,0,0,0,0,0,0,61,58,0,0,0,0,0,0,0,61
373,2,"373-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,174.964791,0,1,0,2,2,1305,361,361,1305,25,24,1,10,0,3,3,0,0,0,0,0,0,0,61,58,0,0,0,0,0,0,0,61
373,3,"373-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,174.964791,0,6,6,2,2,361,433,361,433,28,25,0,15,16,3,3,0,0,0,0,0,0,0,61,58,0,0,0,0,0,0,0,61
373,4,"373-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,174.964791,1,6,5,2,2,433,449,361,433,30,28,1,15,16,3,3,0,0,0,0,0,0,0,61,58,0,0,0,0,0,0,0,61
373,5,"373-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,174.964791,0,6,0,2,2,449,361,361,433,48,30,1,15,16,3,3,0,0,0,0,0,0,0,61,58,0,0,0,0,0,0,0,61
380,1,"380-1",3,1,2,3,NA,NA,NA,NA,NA,NA,3,2,1,251.6315906,0,9,9,5,5,1710,1710,1710,1710,33,31,0,18,0,1,1,8,0,0,0,0,0,0,42,48,1,0,0,0,0,0,0,48
380,2,"380-2",3,1,2,3,NA,NA,NA,NA,NA,NA,3,2,1,251.6315906,0,9,0,5,5,1710,1710,1710,1710,48,33,1,18,0,1,1,8,0,0,0,0,0,0,42,48,1,0,0,0,0,0,0,48
389,3,"389-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,2,884.8054547,0,9,9,4,4,1007,1007,1007,1007,31,29,0,17,15,4,8,8,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,33
389,4,"389-4",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,2,884.8054547,0,9,0,4,4,1007,1007,1007,1007,48,31,1,17,15,4,8,8,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,33
389,1,"389-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,810.7483064,0,9,9,4,4,1007,1007,1007,1007,21,20,0,12,30,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
389,2,"389-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,810.7483064,0,9,0,4,4,1007,1007,1007,1007,29,21,1,12,30,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
392,1,"392-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,264.512133925,1,5,6,2,2,788,792,788,792,29,28,0,16,45,5,5,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,75
392,2,"392-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,264.512133925,1,5,5,2,2,792,825,788,792,30,29,0,16,45,5,5,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,75
392,3,"392-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,264.512133925,1,5,5,2,2,825,830,788,792,31,30,0,16,45,5,5,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,75
392,4,"392-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,264.512133925,1,5,7,2,2,830,854,788,792,32,31,0,16,45,5,5,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,75
392,5,"392-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,264.512133925,0,5,5,2,2,854,792,788,792,34,32,0,16,45,5,5,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,75
392,6,"392-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,264.512133925,0,5,0,2,2,792,788,788,792,48,34,1,16,45,5,5,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,75
399,1,"399-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,108.67163096,0,7,7,2,2,1495,1500,1495,1500,31,29,0,17,0,4,5,0,0,0,0,0,0,0,63,69,0,0,0,0,0,0,0,69
399,2,"399-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,108.67163096,0,7,0,2,2,1500,1495,1495,1500,48,31,1,17,0,4,5,0,0,0,0,0,0,0,63,69,0,0,0,0,0,0,0,69
403,1,"403-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,179.117008245,0,5,5,2,2,2451,2446,2451,2446,22,20,0,12,30,2,5,0,0,0,0,0,0,0,65,68,0,0,0,0,0,0,0,68
403,2,"403-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,179.117008245,0,5,0,2,2,2446,2451,2451,2446,48,22,1,12,30,2,5,0,0,0,0,0,0,0,65,68,0,0,0,0,0,0,0,68
432,1,"432-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,652.7247268,0,9,9,2,2,1206,1200,1206,1200,32,28,0,16,45,1,7,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,43
432,2,"432-2",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,652.7247268,0,9,0,2,2,1200,1206,1206,1200,48,32,1,16,45,1,7,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,43
433,1,"433-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,48.615726285,1,5,6,3,3,2790,2789,2790,2738,22,21,0,13,15,1,5,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,67
433,2,"433-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,48.615726285,1,5,6,3,3,2789,2789,2790,2738,23,22,0,13,15,1,5,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,67
433,3,"433-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,48.615726285,0,5,5,3,3,2789,2738,2790,2738,24,23,0,13,15,1,5,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,67
433,4,"433-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,48.615726285,1,5,5,3,3,2738,2737,2790,2738,25,24,1,13,15,1,5,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,67
433,5,"433-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,48.615726285,1,5,7,3,3,2737,2790,2790,2738,25,25,1,13,15,1,5,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,67
433,6,"433-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,48.615726285,0,5,0,3,3,2790,2790,2790,2738,48,25,1,13,15,1,5,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,67
437,1,"437-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,352.884688999,0,6,6,2,2,927,470,927,470,18,16,0,10,30,4,2,0,0,0,0,0,0,0,64,66,0,0,0,0,0,0,0,66
437,2,"437-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,352.884688999,0,6,0,2,2,470,927,927,470,21,18,1,10,30,4,2,0,0,0,0,0,0,0,64,66,0,0,0,0,0,0,0,66
443,7,"443-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,36.577324238,1,7,8,2,2,2781,1319,2781,1436,29,25,0,15,15,5,4,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,66
443,8,"443-8",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,36.577324238,0,7,7,2,2,1319,1436,2781,1436,31,29,0,15,15,5,4,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,66
443,9,"443-9",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,36.577324238,0,7,0,2,2,1436,2781,2781,1436,48,31,1,15,15,5,4,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,66
444,1,"444-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,135.955631766,0,6,6,2,2,2761,2173,2761,2173,23,15,0,10,0,5,1,0,0,0,0,0,0,0,69,57,0,0,0,0,0,0,0,69
444,2,"444-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,135.955631766,0,6,0,2,2,2173,2761,2761,2173,48,23,1,10,0,5,1,0,0,0,0,0,0,0,69,57,0,0,0,0,0,0,0,69
448,1,"448-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,59.8470988,0,5,5,2,2,2488,9999,2488,9999,18,17,0,11,0,4,4,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,57
448,2,"448-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,59.8470988,1,5,7,2,2,9999,9999,2488,9999,20,18,1,11,0,4,4,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,57
448,3,"448-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,59.8470988,1,5,6,2,2,9999,9999,2488,9999,21,20,1,11,0,4,4,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,57
448,4,"448-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,59.8470988,1,5,5,2,2,9999,9999,2488,9999,23,21,1,11,0,4,4,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,57
448,5,"448-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,59.8470988,0,5,0,2,2,9999,2488,2488,9999,28,23,1,11,0,4,4,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,57
454,1,"454-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,47.7430149,0,3,3,9,9,2761,2786,2761,2786,23,9,0,7,3,7,7,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,15
454,2,"454-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,47.7430149,0,3,0,9,9,2786,2761,2761,2786,48,23,1,7,3,7,7,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,15
