"","SAMPNO","PERNO","AGE","AAGE","AGE_AAGE","AGE18","SEX","LIC","NOLIC","NOLIC_O","DRIVE","NODRIVE","NODRIVE_O","EMPLY","EMPYTYPE","EMPYTYPE_O","JOBS","EMPLYNOJOB","WKSTAT","WKSTAT_O","WPLACE","WMODE","WMODE_O","INDUS","INDUS_O","DELIV_DRIV","TCOFF","TCDAYS","STUDE","SCHOL","SCHOL_O","SLOC","SWEB","SMODE","SMODE_O","EDUC","EDUC_O","NOGOWHY","NOGOWHY_O","PERTRIPS","PERTYPE","PERRKWT0"
"7663",2375908,1,73,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,4,659.0771814
"7664",2375908,2,73,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,641.3288459
"7665",2375916,1,31,NA,4,NA,2,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,1,235.3072426
"7666",2375916,2,36,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,48,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,1,265.5512814
"7667",2375916,3,6,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,3,7,273.288041
"7668",2375951,1,70,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,5,112.1856169
"7669",2375951,2,74,NA,5,NA,1,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,5,99.1980575
"7670",2376287,1,61,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,5,130.2751942
"7671",2376688,1,50,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,52,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,135.128226
"7672",2376688,2,54,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,158.2601929
"7673",2376688,3,21,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,52,NA,2,2,NA,1,7,NA,NA,2,4,NA,3,NA,NA,NA,5,3,187.4277119
"7674",2376688,4,21,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,1,7,NA,NA,2,4,NA,3,NA,NA,NA,3,3,145.8195878
"7675",2376688,5,18,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,5,NA,31,NA,2,2,NA,1,7,NA,NA,2,5,NA,3,NA,NA,NA,2,3,137.803506
"7676",2376688,6,16,NA,3,NA,1,2,97,"TOO YOUNG",NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,2,6,275.5570948
"7677",2376693,1,56,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,1,26.6768955
"7678",2376693,2,56,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,1,28.3446047
"7679",2376756,1,68,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,5,13.6373889
"7680",2376756,2,74,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,5,12.0586089
"7681",2376767,1,62,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,6,4,95.1233426
"7682",2376767,2,61,NA,4,NA,1,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,2,NA,NA,54,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,6,1,88.2464526
"7683",2377127,1,64,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,5,29.112433
"7684",2377127,2,50,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,19.0766465
"7685",2377236,1,80,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,21.3485708
"7686",2377236,2,80,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,5,33.0103746
"7687",2377368,1,59,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,8,4,368.6423195
"7688",2377368,2,64,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,5,438.5404237
"7689",2377502,1,66,NA,5,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,54,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,1,42.9312649
"7690",2377518,1,31,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,52,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1,193.9610933
"7691",2377608,1,63,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,2,NA,NA,31,NA,1,-8,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,1,433.4206318
"7692",2377608,2,65,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,5,488.2636159
"7693",2377608,3,25,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,2,NA,0,NA,1,4,NA,72,NA,1,-8,NA,2,6,NA,NA,1,NA,NA,3,NA,NA,NA,6,3,514.614623
"7694",2377675,1,60,NA,4,NA,2,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,3,4,NA,51,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1,310.9638151
"7695",2377675,2,60,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,48,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1,342.7815341
"7696",2377868,1,48,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,8,4,63.0413196
"7697",2377868,2,51,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,7,1,61.7405611
"7698",2377868,3,23,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,2,NA,1,8,NA,NA,2,4,NA,5,NA,NA,NA,4,3,59.1643895
"7699",2377868,4,21,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,-8,NA,1,7,NA,NA,2,4,NA,3,NA,NA,NA,5,3,79.1730582
"7700",2377868,5,7,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,63.8394245
"7701",2377873,1,80,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,5,34.7982117
"7702",2377873,2,81,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,5,44.1571408
"7703",2377922,1,58,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,1,86.7182515
"7704",2377922,2,24,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,81,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,1,169.7975753
"7705",2378085,1,61,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,1,NA,0,1,61.9587446
"7706",2378085,2,61,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,1,NA,0,1,52.9025973
"7707",2378089,1,48,NA,4,NA,1,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,1,4,NA,52,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,1,89.0045978
"7708",2378089,2,47,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,7,4,120.8799532
"7709",2378089,3,15,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,4,NA,1,NA,NA,NA,4,7,132.9124385
"7710",2378089,4,11,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,4,7,114.5239593
"7711",2378230,1,-7,4,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,1,2,NA,-7,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,107.4945142
"7712",2378230,2,-7,4,4,NA,2,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,1,4,NA,81,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,6,NA,0,1,82.7736615
"7713",2378230,3,-7,4,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,87.9482665
"7714",2378293,1,54,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,4,59.8470988
"7715",2378293,2,54,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,4,58.612248
"7716",2378381,1,56,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,3,14,NA,51,NA,2,1,1,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,1,87.0723717
"7717",2378381,2,55,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,7,4,107.3858806
"7718",2378381,3,19,NA,4,NA,1,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,2,7,NA,2,NA,NA,NA,7,3,151.6073583
"7719",2378809,1,56,NA,4,NA,2,2,6,NA,NA,NA,NA,1,1,NA,1,NA,0,NA,2,NA,NA,62,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10,1,515.2484881
"7720",2378809,2,26,NA,4,NA,1,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,4,849.6497276
"7721",2378827,1,57,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,7,NA,0,NA,3,4,NA,44,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1,30.9572493
"7722",2378953,1,23,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,2,NA,0,NA,1,4,NA,62,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1,442.9408109
"7723",2378953,2,25,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,-7,NA,2,6,NA,NA,2,4,NA,2,NA,NA,NA,2,3,399.9597427
"7724",2379002,1,46,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,3,4,NA,52,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,6,1,117.4058761
"7725",2379002,2,48,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,23,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,9,1,137.504037
"7726",2379002,3,12,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,2,7,150.9718442
"7727",2379002,4,14,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,2,7,150.9718442
"7728",2379002,5,7,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,4,7,150.9718442
"7729",2379089,1,69,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,530.8732553
"7730",2379089,2,68,NA,5,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1,478.4243843
"7731",2379112,1,58,NA,4,NA,1,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,48,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,1,23.6880987
"7732",2379112,2,51,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,54,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,1,19.9898047
"7733",2379340,1,47,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,1,537.7785425
"7734",2379340,2,55,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,602.2185189
"7735",2379340,3,89,NA,6,NA,2,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,4,NA,0,5,1132.8549476
"7736",2379420,1,46,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,1,207.2406605
"7737",2379420,2,43,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,13,1,229.2432596
"7738",2379420,3,16,NA,3,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,72,NA,2,2,NA,1,4,NA,2,NA,4,NA,1,NA,NA,NA,4,6,290.8741216
"7739",2379420,4,14,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,5,NA,1,NA,NA,NA,4,7,244.3288206
"7740",2379465,1,45,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1,77.0839477
"7741",2379465,2,47,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,2,NA,NA,31,NA,2,1,5,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,9,1,65.8170379
"7742",2379465,3,8,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,84.6339205
"7743",2379525,1,68,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,5,414.9052588
"7744",2379525,2,69,NA,5,NA,1,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,1,4,NA,-8,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,1,244.2324778
"7745",2379604,1,63,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,344.0581786
"7746",2379604,2,65,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,5,261.6646769
"7747",2379649,1,-7,5,5,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1,448.5599566
"7748",2379649,2,-7,5,5,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1,325.8756952
"7749",2379785,1,55,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,23,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,1,331.7851508
"7750",2379808,1,63,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,5,77.812217
"7751",2380005,1,52,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,4,74.8348359
"7752",2380005,2,54,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,60.6788026
"7753",2380005,3,21,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,1,-8,NA,1,7,NA,NA,2,4,NA,3,NA,NA,NA,2,3,55.9089296
"7754",2380005,4,17,NA,3,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,NA,NA,NA,1,NA,NA,NA,3,6,123.4951794
"7755",2380012,1,67,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,8,5,320.8844336
"7756",2380101,1,55,NA,4,NA,1,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,56,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,1,559.4770778
"7757",2380107,1,56,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,1,52.9025973
"7758",2380107,2,58,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,7,1,61.9587446
"7759",2380199,1,76,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,5,1306.0776904
"7760",2380563,1,65,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,7,5,641.3288459
"7761",2380563,2,65,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,8,4,659.0771814
"7762",2380604,1,71,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,15,5,95.7247594
"7763",2380604,2,76,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,11,5,160.5924754
"7764",2380664,1,43,NA,4,NA,1,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,7,1,555.5226533
"7765",2380664,2,62,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,53,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1,478.1863897
"7766",2380672,1,30,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,-8,NA,1,-8,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,1,88.7071217
"7767",2380856,1,43,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,23,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,1,165.9288861
"7768",2380856,2,42,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,1,155.1861381
"7769",2380856,3,16,NA,3,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,4,NA,1,NA,NA,NA,8,6,184.5857071
"7770",2380856,4,14,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,5,NA,1,NA,NA,NA,4,7,164.3127738
"7771",2381261,1,63,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,5,226.285614
"7772",2381279,1,38,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,4,409.6395356
"7773",2381279,2,41,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,1,348.6334242
"7774",2381279,3,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,4,NA,1,NA,NA,NA,3,8,375.3532011
"7775",2381342,1,44,NA,4,NA,1,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,3,4,NA,53,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,11,1,71.8328633
"7776",2381342,2,45,NA,4,NA,2,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,1,4,NA,53,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1,61.8327576
"7777",2381342,3,11,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,4,7,79.5105472
"7778",2381435,1,27,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1,99.5923626
