LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK,TOD,NumCountsParent,NumCounts,SUT,MUT,PctSUT,PctMUT
16273,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,EV,1,1,8.75,30.2086183310534,4.14362024549174e-05,0.000101402167544631
16273,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,NT,1,1,19.25,51.1798905608755,9.11596454008183e-05,0.00017179706071611
16318,1,82-6258,2019,12696,12362,334,165,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499,AM,1,1,26.5,20,0.000125492498863464,6.71345947923695e-05
16318,1,82-6258,2019,12696,12362,334,165,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499,MD,1,1,63.5,31.5,0.000300708440672829,0.000105736986797982
16318,1,82-6258,2019,12696,12362,334,165,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499,PM,1,1,56,22,0.000265191695711471,7.38480542716064e-05
16318,1,82-6258,2019,12696,12362,334,165,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499,EV,1,1,7.5,3.5,3.55167449613578e-05,1.17485540886647e-05
16318,1,82-6258,2019,12696,12362,334,165,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,100-199,200-499,NT,1,1,11.5,5,5.44590089407486e-05,1.67836486980924e-05
16338,0,82-6549,2018,164,51,112,8,104,5,Major Collector,3,Urban,Other Road,1,Detroit,100-199,0-99,100-199,AM,1,1,1.6,32.25,7.57690559175633e-06,0.000108254534102696
16338,0,82-6549,2018,164,51,112,8,104,5,Major Collector,3,Urban,Other Road,1,Detroit,100-199,0-99,100-199,MD,1,1,5.86666666666667,55,2.77819871697732e-05,0.000184620135679016
16338,0,82-6549,2018,164,51,112,8,104,5,Major Collector,3,Urban,Other Road,1,Detroit,100-199,0-99,100-199,PM,1,1,0.533333333333333,5,2.52563519725211e-06,1.67836486980924e-05
16338,0,82-6549,2018,164,51,112,8,104,5,Major Collector,3,Urban,Other Road,1,Detroit,100-199,0-99,100-199,EV,1,1,0,0,0,0
16338,0,82-6549,2018,164,51,112,8,104,5,Major Collector,3,Urban,Other Road,1,Detroit,100-199,0-99,100-199,NT,1,1,0,11.75,0,3.94415744405171e-05
16394,0,82-2398,2019,6999,6928,71,31,37,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,4.42857142857143,1.38317757009346,2.0971792262897e-05,4.64295328470593e-06
16394,0,82-2398,2019,6999,6928,71,31,37,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,11.0714285714286,18.1542056074766,5.24294806572424e-05,6.09387618617653e-05
16394,0,82-2398,2019,6999,6928,71,31,37,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,6.13186813186813,10.0280373831776,2.9037866210165e-05,3.3661411314118e-05
16394,0,82-2398,2019,6999,6928,71,31,37,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,5.96153846153846,6.05140186915888,2.82312588154382e-05,2.03129206205884e-05
16394,0,82-2398,2019,6999,6928,71,31,37,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,3.40659340659341,1.38317757009346,1.61321478945361e-05,4.64295328470593e-06
16488,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,AM,1,1,247.861565303016,347.188657923901,0.00117376480007869,0.00116541849331139
16488,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,MD,1,1,561.936324408092,996.266719825238,0.00266108654913667,0.00334419812702952
16488,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,PM,1,1,313.875143955591,507.691921261898,0.00148637645834403,0.00170418457066386
16488,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,EV,1,1,85.8293138003277,215.307661437799,0.000406450379793945,0.000722729630315965
16488,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,NT,1,1,164.497652532973,445.545039551163,0.000778989489567422,0.00149557428460088
16493,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,500-999,2000+,AM,1,1,138.592604802396,370.335883809235,0.000656314426439595,0.00124311747483035
16493,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,500-999,2000+,MD,1,1,309.009770466859,977.973742452681,0.00146333616109855,0.00328279354585689
16493,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,500-999,2000+,PM,1,1,184.153257262619,490.254111322485,0.000872069902933298,0.00164565055544641
16493,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,500-999,2000+,EV,1,1,67.4318360944506,287.82922257627,0.000319327909979024,0.000966164911353032
16493,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,500-999,2000+,NT,1,1,123.812531373675,555.60703983933,0.000586322413309192,0.00186502267417006
16511,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+,AM,1,1,138.592604802396,370.335883809235,0.000656314426439595,0.00124311747483035
16511,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+,MD,1,1,309.009770466859,977.973742452681,0.00146333616109855,0.00328279354585689
16511,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+,PM,1,1,184.153257262619,490.254111322485,0.000872069902933298,0.00164565055544641
16511,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+,EV,1,1,67.4318360944506,287.82922257627,0.000319327909979024,0.000966164911353032
16511,1,82-9189,2019,28893,25320,3573,823,2682,1,Interstate Freeway,5,Rural,Interstate,2,Other Wayne,2000+,500-999,2000+,NT,1,1,123.812531373675,555.60703983933,0.000586322413309192,0.00186502267417006
16512,0,82-6091,2018,1520,1498,21,18,6,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,2.11764705882353,1.63636363636364,1.0028257400854e-05,5.49283048301205e-06
16512,0,82-6091,2018,1520,1498,21,18,6,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,7.41176470588235,3.27272727272727,3.50989009029889e-05,1.09856609660241e-05
16512,0,82-6091,2018,1520,1498,21,18,6,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,7.67647058823529,0.272727272727273,3.63524330780956e-05,9.15471747168675e-07
16512,0,82-6091,2018,1520,1498,21,18,6,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0.794117647058824,0.818181818181818,3.76059652532024e-06,2.74641524150602e-06
16512,0,82-6091,2018,1520,1498,21,18,6,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,0,0,0,0
16577,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,AM,1,1,247.861565303016,347.188657923901,0.00117376480007869,0.00116541849331139
16577,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,MD,1,1,561.936324408092,996.266719825238,0.00266108654913667,0.00334419812702952
16577,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,PM,1,1,313.875143955591,507.691921261898,0.00148637645834403,0.00170418457066386
16577,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,EV,1,1,85.8293138003277,215.307661437799,0.000406450379793945,0.000722729630315965
16577,1,82-9209,2019,55752.5,51792,3960,1374,2512,1,Interstate Freeway,4,Suburban,Interstate,2,Other Wayne,2000+,1000-1999,2000+,NT,1,1,164.497652532973,445.545039551163,0.000778989489567422,0.00149557428460088
16642,0,82-1103,2019,9608,9488.5,119,72,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,AM,1,1,12.4137931034483,1.66666666666667,5.87863364877646e-05,5.59454956603079e-06
16642,0,82-1103,2019,9608,9488.5,119,72,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,MD,1,1,32.5241379310345,5.47619047619048,0.000154020201597943,1.8382091431244e-05
16642,0,82-1103,2019,9608,9488.5,119,72,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,PM,1,1,18.8689655172414,2.14285714285714,8.93552314614022e-05,7.19299229918244e-06
16642,0,82-1103,2019,9608,9488.5,119,72,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,EV,1,1,4.22068965517241,0,1.998735440584e-05,0
16642,0,82-1103,2019,9608,9488.5,119,72,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,NT,1,1,3.97241379310345,0.714285714285714,1.88116276760847e-05,2.39766409972748e-06
16651,1,82-1835,2018,15069,14447,621,306,295,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,200-499,500-999,AM,1,1,54.2660098522168,47.9940374787053,0.000256980270932228,0.000161103012929134
16651,1,82-1835,2018,15069,14447,621,306,295,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,200-499,500-999,MD,1,1,129.886699507389,108.049403747871,0.000615087037370194,0.000362692646908521
16651,1,82-1835,2018,15069,14447,621,306,295,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,200-499,500-999,PM,1,1,63.8128078817734,65.8347529812606,0.000302189763040676,0.000220989473232634
16651,1,82-1835,2018,15069,14447,621,306,295,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,200-499,500-999,EV,1,1,14.8226600985222,23.6201022146508,7.01936851157475e-05,7.92862995567464e-05
16651,1,82-1835,2018,15069,14447,621,306,295,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,200-499,500-999,NT,1,1,43.2118226600985,49.5017035775128,0.000204632437964552,0.000166163840560415
16657,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,AM,1,1,29.5451388888889,10.78,0.000139912955035275,3.61855465930872e-05
16657,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,MD,1,1,54.9010416666667,26.4,0.000259987505998384,8.86176651259277e-05
16657,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,PM,1,1,28.8836805555556,12.76,0.000136780575444933,4.28318714775317e-05
16657,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,EV,1,1,7.49652777777778,2.2,3.55003020238757e-05,7.38480542716064e-06
16657,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,NT,1,1,6.17361111111111,2.86,2.92355428431917e-05,9.60024705530884e-06
16677,0,82-2438,2018,432,427,4,3,2,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,1,0,4.7355659948477e-06,0
16677,0,82-2438,2018,432,427,4,3,2,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,1,0,4.7355659948477e-06,0
16677,0,82-2438,2018,432,427,4,3,2,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,1,2,4.7355659948477e-06,6.71345947923695e-06
16677,0,82-2438,2018,432,427,4,3,2,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0,0,0,0
16677,0,82-2438,2018,432,427,4,3,2,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,0,0,0,0
16697,0,82-6368,2019,7495,7426,69,59,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,AM,1,1,24.457264957265,1.5625,0.000115818992258604,5.24489021815387e-06
16697,0,82-6368,2019,7495,7426,69,59,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,MD,1,1,17.3974358974359,3.4375,8.23867058334402e-05,1.15387584799385e-05
16697,0,82-6368,2019,7495,7426,69,59,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,PM,1,1,14.1196581196581,3.75,6.68645728503283e-05,1.25877365235693e-05
16697,0,82-6368,2019,7495,7426,69,59,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,EV,1,1,0.756410256410257,0.9375,3.58203068841044e-06,3.14693413089232e-06
16697,0,82-6368,2019,7495,7426,69,59,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,NT,1,1,2.26923076923077,0.3125,1.07460920652313e-05,1.04897804363077e-06
16726,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,AM,1,1,29.5451388888889,10.78,0.000139912955035275,3.61855465930872e-05
16726,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,MD,1,1,54.9010416666667,26.4,0.000259987505998384,8.86176651259277e-05
16726,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,PM,1,1,28.8836805555556,12.76,0.000136780575444933,4.28318714775317e-05
16726,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,EV,1,1,7.49652777777778,2.2,3.55003020238757e-05,7.38480542716064e-06
16726,1,82-0152,2019,12591,12377,214,127,55,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,NT,1,1,6.17361111111111,2.86,2.92355428431917e-05,9.60024705530884e-06
16737,0,82-2414,2017,295,290,4,4,3,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,1.14285714285714,0.375,5.41207542268309e-06,1.25877365235693e-06
16737,0,82-2414,2017,295,290,4,4,3,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,1.71428571428571,1.5,8.11811313402464e-06,5.03509460942771e-06
16737,0,82-2414,2017,295,290,4,4,3,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,1.14285714285714,0.75,5.41207542268309e-06,2.51754730471386e-06
16737,0,82-2414,2017,295,290,4,4,3,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0,0,0,0
16737,0,82-2414,2017,295,290,4,4,3,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,0,0.375,0,1.25877365235693e-06
16806,0,82-5910,2018,2561,2539,21,18,8,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,AM,1,1,2.36363636363636,1.46236559139785,1.11931559878218e-05,4.90876607083992e-06
16806,0,82-5910,2018,2561,2539,21,18,8,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,MD,1,1,6.09090909090909,1.76344086021505,2.88439019686178e-05,5.91939437954226e-06
16806,0,82-5910,2018,2561,2539,21,18,8,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,PM,1,1,5.36363636363636,2.53763440860215,2.5399853972365e-05,8.51815288763398e-06
16806,0,82-5910,2018,2561,2539,21,18,8,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,EV,1,1,2.81818181818182,1.72043010752688,1.33456859854799e-05,5.77501890687049e-06
16806,0,82-5910,2018,2561,2539,21,18,8,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,NT,1,1,1.36363636363636,0.516129032258065,6.45758999297414e-06,1.73250567206115e-06
16838,1,82-6364,2019,12418,12050,368,221,104,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499,AM,1,1,28,11.5,0.000132595847855736,3.86023920056125e-05
16838,1,82-6364,2019,12418,12050,368,221,104,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499,MD,1,1,78,41,0.000369374147598121,0.000137625919324357
16838,1,82-6364,2019,12418,12050,368,221,104,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499,PM,1,1,69.5,28.5,0.000329121836641915,9.56667975791265e-05
16838,1,82-6364,2019,12418,12050,368,221,104,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499,EV,1,1,24.5,11.5,0.000116021366873769,3.86023920056125e-05
16838,1,82-6364,2019,12418,12050,368,221,104,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,100-199,200-499,200-499,NT,1,1,21,11.5,9.94468858918018e-05,3.86023920056125e-05
16939,0,82-1106,2019,18246,18042,204,148,41,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,AM,1,1,25.5,11.5,0.000120756932868616,3.86023920056125e-05
16939,0,82-1106,2019,18246,18042,204,148,41,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,MD,1,1,73.5,21,0.000348064100621306,7.0491324531988e-05
16939,0,82-1106,2019,18246,18042,204,148,41,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,PM,1,1,27.5,4,0.000130228064858312,1.34269189584739e-05
16939,0,82-1106,2019,18246,18042,204,148,41,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,EV,1,1,11,1,5.20912259433248e-05,3.35672973961847e-06
16939,0,82-1106,2019,18246,18042,204,148,41,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,NT,1,1,10.5,3.5,4.97234429459009e-05,1.17485540886647e-05
16952,0,82-5936,2019,278,267,11,6,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,0,0.6,0,2.01403784377109e-06
16952,0,82-5936,2019,278,267,11,6,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,4,0.6,1.89422639793908e-05,2.01403784377109e-06
16952,0,82-5936,2019,278,267,11,6,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,1.75,1.2,8.28724049098348e-06,4.02807568754217e-06
16952,0,82-5936,2019,278,267,11,6,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0.25,0.6,1.18389149871193e-06,2.01403784377109e-06
16952,0,82-5936,2019,278,267,11,6,3,5,Major Collector,2,Urban Fringe,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,0,0,0,0
16959,0,82-1107,2019,19813,19535,278,169,22,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,AM,1,1,26,2.5,0.00012312471586604,8.39182434904618e-06
16959,0,82-1107,2019,19813,19535,278,169,22,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,MD,1,1,76,10,0.000359903015608426,3.35672973961847e-05
16959,0,82-1107,2019,19813,19535,278,169,22,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,PM,1,1,44,7.5,0.000208364903773299,2.51754730471386e-05
16959,0,82-1107,2019,19813,19535,278,169,22,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,EV,1,1,10,1.5,4.7355659948477e-05,5.03509460942771e-06
16959,0,82-1107,2019,19813,19535,278,169,22,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,100-199,100-199,NT,1,1,13,0.5,6.15623579330202e-05,1.67836486980924e-06
17108,1,82-2741,2019,31862,31162,700,346,118,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499,AM,1,1,47.3427109974425,18.6315789473684,0.000224194532303391,6.25411751486811e-05
17108,1,82-2741,2019,31862,31162,700,346,118,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499,MD,1,1,169.460358056266,52.7894736842105,0.000802490709085969,0.000177199996254596
17108,1,82-2741,2019,31862,31162,700,346,118,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499,PM,1,1,80.5268542199489,27.9473684210526,0.000381340232516048,9.38117627230216e-05
17108,1,82-2741,2019,31862,31162,700,346,118,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499,EV,1,1,19.9104859335038,4.43609022556391,9.42874201275943e-05,1.48907559877812e-05
17108,1,82-2741,2019,31862,31162,700,346,118,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,100-199,200-499,200-499,NT,1,1,28.7595907928389,14.1954887218045,0.000136192940184303,4.76504191608998e-05
17139,1,82-2634,2019,22959.5,22497.5,462,217,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,AM,1,1,38.0095541401274,12.4875,0.00017999675206531,4.19171626234857e-05
17139,1,82-2634,2019,22959.5,22497.5,462,217,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,MD,1,1,106.657112526539,36.30625,0.000505081795189325,0.000121870269109023
17139,1,82-2634,2019,22959.5,22497.5,462,217,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,PM,1,1,50.4490445859873,17.575,0.000238904780013957,5.89945251737947e-05
17139,1,82-2634,2019,22959.5,22497.5,462,217,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,EV,1,1,6.45010615711253,1.61875,3.05449033807799e-05,5.4337062660074e-06
17139,1,82-2634,2019,22959.5,22497.5,462,217,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,NT,1,1,15.4341825902335,6.0125,7.30895902325804e-05,2.01823375594561e-05
17274,1,82-1547,2018,19536,18987,549,296,97,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,AM,1,1,45.1858407079646,17,0.000213980530705242,5.70644055735141e-05
17274,1,82-1547,2018,19536,18987,549,296,97,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,MD,1,1,141.451327433628,46.5,0.000669852096120758,0.000156087932892259
17274,1,82-1547,2018,19536,18987,549,296,97,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,PM,1,1,62.8672566371682,22,0.000297712042720337,7.38480542716064e-05
17274,1,82-1547,2018,19536,18987,549,296,97,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,200-499,200-499,EV,1,1,20.9557522123894,4.5,9.92373475734457e-05,1.51052838282831e-05
