GEO_ID,TractID,CensusTract,County,State,Census_HH,Census_A0,Census_A1,Census_A2,Census_A3,Census_A4
1400000US26163534400,26163534400,Census Tract 5344, Wayne County, Michigan,670,226,351,59,30,4
1400000US26163534500,26163534500,Census Tract 5345, Wayne County, Michigan,287,98,125,49,15,0
1400000US26163534600,26163534600,Census Tract 5346, Wayne County, Michigan,678,120,381,118,35,24
1400000US26163534700,26163534700,Census Tract 5347, Wayne County, Michigan,1167,472,424,208,63,0
1400000US26163535000,26163535000,Census Tract 5350, Wayne County, Michigan,998,215,534,229,12,8
1400000US26163535100,26163535100,Census Tract 5351, Wayne County, Michigan,649,100,355,106,80,8
1400000US26163535200,26163535200,Census Tract 5352, Wayne County, Michigan,857,267,369,157,40,24
1400000US26163535300,26163535300,Census Tract 5353, Wayne County, Michigan,1533,332,644,448,37,72
1400000US26163535400,26163535400,Census Tract 5354, Wayne County, Michigan,606,182,290,122,12,0
1400000US26163535500,26163535500,Census Tract 5355, Wayne County, Michigan,1150,242,542,291,24,51
1400000US26163535600,26163535600,Census Tract 5356, Wayne County, Michigan,1497,144,626,538,114,75
1400000US26163535700,26163535700,Census Tract 5357, Wayne County, Michigan,486,140,263,72,6,5
1400000US26163536100,26163536100,Census Tract 5361, Wayne County, Michigan,1222,430,543,163,70,16
1400000US26163536200,26163536200,Census Tract 5362, Wayne County, Michigan,800,102,410,252,31,5
1400000US26163536300,26163536300,Census Tract 5363, Wayne County, Michigan,853,272,283,270,28,0
1400000US26163536400,26163536400,Census Tract 5364, Wayne County, Michigan,882,267,363,213,34,5
1400000US26163536500,26163536500,Census Tract 5365, Wayne County, Michigan,907,211,401,174,111,10
1400000US26163536600,26163536600,Census Tract 5366, Wayne County, Michigan,938,204,342,256,136,0
1400000US26163536700,26163536700,Census Tract 5367, Wayne County, Michigan,409,92,177,130,10,0
1400000US26163536800,26163536800,Census Tract 5368, Wayne County, Michigan,606,99,363,74,47,23
1400000US26163536900,26163536900,Census Tract 5369, Wayne County, Michigan,1022,238,528,215,26,15
1400000US26163537000,26163537000,Census Tract 5370, Wayne County, Michigan,1209,273,538,290,95,13
1400000US26163537100,26163537100,Census Tract 5371, Wayne County, Michigan,682,304,261,55,27,35
1400000US26163537200,26163537200,Census Tract 5372, Wayne County, Michigan,245,72,129,23,14,7
1400000US26163537300,26163537300,Census Tract 5373, Wayne County, Michigan,731,189,341,175,19,7
1400000US26163537500,26163537500,Census Tract 5375, Wayne County, Michigan,890,60,318,312,110,90
1400000US26163537600,26163537600,Census Tract 5376, Wayne County, Michigan,1257,191,665,298,61,42
1400000US26163537700,26163537700,Census Tract 5377, Wayne County, Michigan,1080,340,431,275,34,0
1400000US26163537800,26163537800,Census Tract 5378, Wayne County, Michigan,642,188,278,126,13,37
1400000US26163538100,26163538100,Census Tract 5381, Wayne County, Michigan,982,29,402,382,106,63
1400000US26163538200,26163538200,Census Tract 5382, Wayne County, Michigan,752,29,155,346,163,59
1400000US26163538300,26163538300,Census Tract 5383, Wayne County, Michigan,963,324,393,166,44,36
1400000US26163538400,26163538400,Census Tract 5384, Wayne County, Michigan,1402,45,379,668,149,161
1400000US26163538500,26163538500,Census Tract 5385, Wayne County, Michigan,1876,382,771,408,279,36
1400000US26163538600,26163538600,Census Tract 5386, Wayne County, Michigan,1957,322,782,503,235,115
1400000US26163538700,26163538700,Census Tract 5387, Wayne County, Michigan,1501,343,657,304,169,28
1400000US26163538800,26163538800,Census Tract 5388, Wayne County, Michigan,708,91,382,191,25,19
1400000US26163538900,26163538900,Census Tract 5389, Wayne County, Michigan,1418,273,793,249,89,14
1400000US26163539000,26163539000,Census Tract 5390, Wayne County, Michigan,1043,337,390,298,18,0
1400000US26163539100,26163539100,Census Tract 5391, Wayne County, Michigan,762,185,415,132,9,21
1400000US26163539200,26163539200,Census Tract 5392, Wayne County, Michigan,2199,336,1319,457,51,36
1400000US26163539300,26163539300,Census Tract 5393, Wayne County, Michigan,1540,151,908,332,137,12
1400000US26163539400,26163539400,Census Tract 5394, Wayne County, Michigan,1356,166,786,306,79,19
1400000US26163539500,26163539500,Census Tract 5395, Wayne County, Michigan,1163,158,604,315,86,0
1400000US26163539600,26163539600,Census Tract 5396, Wayne County, Michigan,1114,185,465,341,63,60
1400000US26163539700,26163539700,Census Tract 5397, Wayne County, Michigan,937,281,380,240,36,0
1400000US26163540100,26163540100,Census Tract 5401, Wayne County, Michigan,1212,172,635,260,111,34
1400000US26163540200,26163540200,Census Tract 5402, Wayne County, Michigan,1170,268,535,302,33,32
1400000US26163540300,26163540300,Census Tract 5403, Wayne County, Michigan,1445,251,748,312,134,0
1400000US26163540400,26163540400,Census Tract 5404, Wayne County, Michigan,1103,279,527,185,66,46
1400000US26163540500,26163540500,Census Tract 5405, Wayne County, Michigan,1214,192,565,310,120,27
1400000US26163540600,26163540600,Census Tract 5406, Wayne County, Michigan,1208,191,518,345,154,0
1400000US26163540700,26163540700,Census Tract 5407, Wayne County, Michigan,1197,111,527,380,121,58
1400000US26163540800,26163540800,Census Tract 5408, Wayne County, Michigan,907,176,420,261,48,2
1400000US26163540900,26163540900,Census Tract 5409, Wayne County, Michigan,1374,166,692,399,79,38
1400000US26163541000,26163541000,Census Tract 5410, Wayne County, Michigan,1674,375,819,333,147,0
1400000US26163541100,26163541100,Census Tract 5411, Wayne County, Michigan,955,296,457,156,22,24
1400000US26163541200,26163541200,Census Tract 5412, Wayne County, Michigan,912,233,427,219,8,25
1400000US26163541300,26163541300,Census Tract 5413, Wayne County, Michigan,979,118,576,233,45,7
1400000US26163541400,26163541400,Census Tract 5414, Wayne County, Michigan,1173,377,463,226,107,0
1400000US26163541500,26163541500,Census Tract 5415, Wayne County, Michigan,1592,460,404,538,157,33
1400000US26163541700,26163541700,Census Tract 5417, Wayne County, Michigan,1265,427,685,125,17,11
1400000US26163541800,26163541800,Census Tract 5418, Wayne County, Michigan,1100,198,605,268,20,9
1400000US26163542100,26163542100,Census Tract 5421, Wayne County, Michigan,1629,308,894,297,118,12
1400000US26163542200,26163542200,Census Tract 5422, Wayne County, Michigan,1340,338,557,272,116,57
1400000US26163542300,26163542300,Census Tract 5423, Wayne County, Michigan,793,205,403,111,45,29
1400000US26163542400,26163542400,Census Tract 5424, Wayne County, Michigan,910,209,525,128,30,18
1400000US26163542500,26163542500,Census Tract 5425, Wayne County, Michigan,1000,139,398,351,106,6
1400000US26163542600,26163542600,Census Tract 5426, Wayne County, Michigan,1220,262,584,331,7,36
1400000US26163542700,26163542700,Census Tract 5427, Wayne County, Michigan,320,73,143,81,9,14
1400000US26163542800,26163542800,Census Tract 5428, Wayne County, Michigan,938,90,287,424,91,46
1400000US26163542900,26163542900,Census Tract 5429, Wayne County, Michigan,1383,100,485,606,176,16
1400000US26163543000,26163543000,Census Tract 5430, Wayne County, Michigan,723,25,252,295,131,20
1400000US26163543100,26163543100,Census Tract 5431, Wayne County, Michigan,976,43,356,358,142,77
1400000US26163543200,26163543200,Census Tract 5432, Wayne County, Michigan,1116,196,388,331,175,26
1400000US26163543400,26163543400,Census Tract 5434, Wayne County, Michigan,1329,253,597,400,66,13
1400000US26163543500,26163543500,Census Tract 5435, Wayne County, Michigan,379,134,109,120,0,16
1400000US26163543600,26163543600,Census Tract 5436, Wayne County, Michigan,413,114,209,85,0,5
1400000US26163543700,26163543700,Census Tract 5437, Wayne County, Michigan,794,141,509,117,27,0
1400000US26163543800,26163543800,Census Tract 5438, Wayne County, Michigan,381,136,190,37,18,0
1400000US26163543900,26163543900,Census Tract 5439, Wayne County, Michigan,382,91,249,42,0,0
1400000US26163544000,26163544000,Census Tract 5440, Wayne County, Michigan,1041,123,587,276,49,6
1400000US26163544100,26163544100,Census Tract 5441, Wayne County, Michigan,808,131,440,203,34,0
1400000US26163544200,26163544200,Census Tract 5442, Wayne County, Michigan,828,305,320,169,18,16
1400000US26163544300,26163544300,Census Tract 5443, Wayne County, Michigan,1188,179,743,195,43,28
1400000US26163545100,26163545100,Census Tract 5451, Wayne County, Michigan,382,69,169,101,31,12
1400000US26163545200,26163545200,Census Tract 5452, Wayne County, Michigan,994,247,361,250,79,57
1400000US26163545300,26163545300,Census Tract 5453, Wayne County, Michigan,530,83,278,121,48,0
1400000US26163545400,26163545400,Census Tract 5454, Wayne County, Michigan,602,177,286,109,30,0
1400000US26163545500,26163545500,Census Tract 5455, Wayne County, Michigan,1476,374,618,445,19,20
1400000US26163545600,26163545600,Census Tract 5456, Wayne County, Michigan,1538,203,884,319,49,83
1400000US26163545700,26163545700,Census Tract 5457, Wayne County, Michigan,1143,105,612,308,118,0
1400000US26163545800,26163545800,Census Tract 5458, Wayne County, Michigan,1444,218,580,566,40,40
1400000US26163545900,26163545900,Census Tract 5459, Wayne County, Michigan,1236,265,568,260,143,0
1400000US26163546000,26163546000,Census Tract 5460, Wayne County, Michigan,1088,346,521,193,22,6
1400000US26163546100,26163546100,Census Tract 5461, Wayne County, Michigan,1258,186,730,302,40,0
1400000US26163546200,26163546200,Census Tract 5462, Wayne County, Michigan,1254,125,475,486,78,90
1400000US26163546300,26163546300,Census Tract 5463, Wayne County, Michigan,736,42,299,232,124,39
1400000US26163546400,26163546400,Census Tract 5464, Wayne County, Michigan,418,73,192,132,7,14
1400000US26163546500,26163546500,Census Tract 5465, Wayne County, Michigan,971,313,402,179,71,6
1400000US26163546600,26163546600,Census Tract 5466, Wayne County, Michigan,682,184,296,123,62,17
1400000US26163546700,26163546700,Census Tract 5467, Wayne County, Michigan,1038,165,489,284,93,7
1400000US26163546800,26163546800,Census Tract 5468, Wayne County, Michigan,1437,274,690,407,30,36
1400000US26163546900,26163546900,Census Tract 5469, Wayne County, Michigan,419,56,178,168,17,0
1400000US26163550100,26163550100,Census Tract 5501, Wayne County, Michigan,1459,68,394,630,276,91
1400000US26163550200,26163550200,Census Tract 5502, Wayne County, Michigan,1623,101,612,569,226,115
1400000US26163550300,26163550300,Census Tract 5503, Wayne County, Michigan,1156,0,181,665,183,127
1400000US26163550400,26163550400,Census Tract 5504, Wayne County, Michigan,801,30,401,272,86,12
1400000US26163550500,26163550500,Census Tract 5505, Wayne County, Michigan,1411,45,378,751,166,71
1400000US26163550600,26163550600,Census Tract 5506, Wayne County, Michigan,771,20,177,413,112,49
1400000US26163550700,26163550700,Census Tract 5507, Wayne County, Michigan,1785,12,291,1120,284,78
1400000US26163550800,26163550800,Census Tract 5508, Wayne County, Michigan,557,22,154,238,106,37
1400000US26163550900,26163550900,Census Tract 5509, Wayne County, Michigan,1166,10,240,628,194,94
1400000US26163551100,26163551100,Census Tract 5511, Wayne County, Michigan,1819,68,442,854,340,115
1400000US26163551200,26163551200,Census Tract 5512, Wayne County, Michigan,1533,45,430,835,198,25
1400000US26163551300,26163551300,Census Tract 5513, Wayne County, Michigan,1627,288,720,515,85,19
1400000US26163551400,26163551400,Census Tract 5514, Wayne County, Michigan,1547,90,723,545,144,45
1400000US26163551500,26163551500,Census Tract 5515, Wayne County, Michigan,786,48,268,294,160,16
1400000US26163551600,26163551600,Census Tract 5516, Wayne County, Michigan,1239,51,636,401,127,24
1400000US26163551700,26163551700,Census Tract 5517, Wayne County, Michigan,1258,20,311,554,281,92
1400000US26163551800,26163551800,Census Tract 5518, Wayne County, Michigan,1414,84,353,692,254,31
1400000US26163552000,26163552000,Census Tract 5520, Wayne County, Michigan,862,103,436,228,84,11
1400000US26163552100,26163552100,Census Tract 5521, Wayne County, Michigan,1331,295,655,341,40,0
1400000US26163552200,26163552200,Census Tract 5522, Wayne County, Michigan,1115,118,533,357,78,29
1400000US26163552300,26163552300,Census Tract 5523, Wayne County, Michigan,951,162,553,201,27,8
1400000US26163552400,26163552400,Census Tract 5524, Wayne County, Michigan,677,111,358,153,49,6
1400000US26163552800,26163552800,Census Tract 5528, Wayne County, Michigan,1222,346,537,284,55,0
1400000US26163553000,26163553000,Census Tract 5530, Wayne County, Michigan,563,289,216,52,6,0
1400000US26163553100,26163553100,Census Tract 5531, Wayne County, Michigan,554,86,349,67,31,21
1400000US26163553200,26163553200,Census Tract 5532, Wayne County, Michigan,318,132,103,83,0,0
1400000US26163553300,26163553300,Census Tract 5533, Wayne County, Michigan,451,255,165,21,10,0
1400000US26163553400,26163553400,Census Tract 5534, Wayne County, Michigan,1232,761,446,25,0,0
1400000US26163553600,26163553600,Census Tract 5536, Wayne County, Michigan,859,190,380,181,75,33
1400000US26163553800,26163553800,Census Tract 5538, Wayne County, Michigan,546,191,195,160,0,0
1400000US26163554100,26163554100,Census Tract 5541, Wayne County, Michigan,1507,63,646,521,228,49
1400000US26163554200,26163554200,Census Tract 5542, Wayne County, Michigan,1235,57,529,414,186,49
1400000US26163554300,26163554300,Census Tract 5543, Wayne County, Michigan,1988,23,757,806,322,80
1400000US26163554400,26163554400,Census Tract 5544, Wayne County, Michigan,1155,81,453,439,167,15
1400000US26163554500,26163554500,Census Tract 5545, Wayne County, Michigan,1087,104,312,563,54,54
1400000US26163554600,26163554600,Census Tract 5546, Wayne County, Michigan,1425,61,496,500,296,72
1400000US26163554700,26163554700,Census Tract 5547, Wayne County, Michigan,1127,38,467,419,146,57
1400000US26163554800,26163554800,Census Tract 5548, Wayne County, Michigan,1348,37,502,619,145,45
1400000US26163554900,26163554900,Census Tract 5549, Wayne County, Michigan,1228,96,528,345,144,115
1400000US26163555100,26163555100,Census Tract 5551, Wayne County, Michigan,1722,113,674,689,140,106
1400000US26163555300,26163555300,Census Tract 5553, Wayne County, Michigan,1122,74,460,435,138,15
1400000US26163555400,26163555400,Census Tract 5554, Wayne County, Michigan,984,63,270,384,189,78
1400000US26163555500,26163555500,Census Tract 5555, Wayne County, Michigan,1156,116,433,420,154,33
1400000US26163555600,26163555600,Census Tract 5556, Wayne County, Michigan,1043,34,425,366,146,72
1400000US26163556100,26163556100,Census Tract 5561, Wayne County, Michigan,1302,56,332,725,132,57
1400000US26163556200,26163556200,Census Tract 5562, Wayne County, Michigan,1385,252,640,316,131,46
1400000US26163556300,26163556300,Census Tract 5563, Wayne County, Michigan,1349,75,523,569,101,81
1400000US26163556400,26163556400,Census Tract 5564, Wayne County, Michigan,1666,27,347,911,236,145
1400000US26163556500,26163556500,Census Tract 5565, Wayne County, Michigan,1136,100,574,263,149,50
1400000US26163556600,26163556600,Census Tract 5566, Wayne County, Michigan,1279,18,239,668,272,82
1400000US26163556700,26163556700,Census Tract 5567, Wayne County, Michigan,993,28,282,484,140,59
1400000US26163556800,26163556800,Census Tract 5568, Wayne County, Michigan,667,18,114,341,102,92
1400000US26163556900,26163556900,Census Tract 5569, Wayne County, Michigan,1419,77,303,710,240,89
1400000US26163557000,26163557000,Census Tract 5570, Wayne County, Michigan,1160,103,362,464,144,87
1400000US26163557100,26163557100,Census Tract 5571, Wayne County, Michigan,986,25,354,341,211,55
1400000US26163557200,26163557200,Census Tract 5572, Wayne County, Michigan,784,54,229,302,114,85
1400000US26163557300,26163557300,Census Tract 5573, Wayne County, Michigan,839,50,176,440,107,66
1400000US26163557400,26163557400,Census Tract 5574, Wayne County, Michigan,1211,8,225,570,228,180
1400000US26163557500,26163557500,Census Tract 5575, Wayne County, Michigan,1405,64,308,697,225,111
1400000US26163557600,26163557600,Census Tract 5576, Wayne County, Michigan,1127,92,238,518,195,84
1400000US26163557700,26163557700,Census Tract 5577, Wayne County, Michigan,1719,115,394,791,210,209
1400000US26163557900,26163557900,Census Tract 5579, Wayne County, Michigan,1812,64,538,743,320,147
